"ID","C1","C2","C3","C4","C5"
1,0.0899182561307902,0.37874659400545,0.490463215258856,0.0354223433242507,0.00544959128065395
2,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
3,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
4,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
5,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
6,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
7,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
8,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
9,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
10,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
11,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
12,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
13,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
14,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
15,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
16,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
17,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
18,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
19,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
20,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
21,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
22,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
23,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
24,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
25,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
26,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
27,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
28,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
29,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
30,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
31,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
32,0.0899182561307902,0.37874659400545,0.490463215258856,0.0354223433242507,0.00544959128065395
33,0.0899182561307902,0.37874659400545,0.490463215258856,0.0354223433242507,0.00544959128065395
34,0.208067940552017,0.518046709129512,0.152866242038217,0.0997876857749469,0.0212314225053079
35,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
36,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
37,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
38,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
39,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
40,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
41,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
42,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
43,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
44,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
45,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
46,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
47,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
48,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
49,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
50,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
51,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
52,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
53,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
54,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
55,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
56,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
57,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
58,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
59,0.247356495468278,0.449773413897281,0.214123867069486,0.0607061933534743,0.0280400302114804
